LocationNormalized,CustomerID,total_spent,transactions,city_rank
KATEMANIVALI KALYAN THANE,C9024884,659.0,1,1
CHOMO JAIPUR,C2081611,658.39,1,1
B LORE NORTH BANGALORE,C7039719,658.0,1,1
MYSORE BANGALORE,C6560455,658.0,1,1
RADPURA,C1420332,658.0,1,1
JAFRABAD,C1314213,657.0,1,1
NALLOSOPARA E THANE,C4839325,655.61,1,1
CHOONDAL PANCHAYATH,C3721829,655.0,1,1
PRAKASAM DIST,C8839837,655.0,1,1
ALLOOR,C6724677,654.0,1,1
ESANTHIMANGALAM,C1815686,653.75,1,1
ICHALKARANJI,C7742989,653.6,1,1
RAMANGARAM,C3820077,653.0,1,1
SALEM RURAL,C5038915,653.0,1,1
CITY AHMEDABAD,C3025562,652.57,1,1
BAHADUR GARH,C8622186,652.0,1,1
OPP HDFC BANGALORE,C1340570,652.0,1,1
DERABASSI ZIRAKPURI,C8724387,651.0,1,1
MAZHAVANTHANGAL VILLAGE,C5214025,651.0,1,1
ROAD OPP FUN CINEMA NEW DELHI,C3625261,650.34,1,1
ADARSH NAGAR PUNE,C6925357,650.0,1,1
DANDELI,C4717484,650.0,1,1
KORMANGALA 1ST BLOCK BANGLORE,C8410238,650.0,1,1
MHOLEL,C4311533,650.0,1,1
MOTILAL NAGAR MUMBAI,C4523814,650.0,1,1
MUNCIPALCORPORATIONVIRARVASAI THANE,C3630928,650.0,1,1
MUNDAKAYAM,C6827435,650.0,1,1
NR SPARSHA HOSPITAL BANGALORE,C3641066,650.0,1,1
PAREL VILLAGE PAREL MUMBAI,C3834055,650.0,1,1
PUDUKKOTTAI DT,C4323974,650.0,1,1
RAMACHANDRAPURAM HE  MEDAK,C1487274,650.0,1,1
TARAORI,C7931055,650.0,1,1
KAVERI PATTINAM,C4312778,649.0,1,1
RAJAPALAYAM TALUK,C1823737,649.0,1,1
SATAVNAGAR HADAPSAR PUNE,C8540929,648.72,1,1
TALUK KANCHIPURAM DISTRICT,C4927168,648.14,1,1
KHETRI NAGAR,C8728059,647.0,1,1
RAMANAGARAM DIST,C9013144,645.45,1,1
PALLIPPATU,C5814884,645.0,1,1
PAREL WEST MUMBAI,C8433050,645.0,1,1
WORKOUT GYM MUMBAI,C6437054,645.0,1,1
BHUANESWAR,C8713873,644.0,1,1
OPPOSIETE PUNE,C7737573,644.0,1,1
VILLAGE SIRIFORT ROAD NEW DELHI,C6434985,644.0,1,1
EAST AAREYMILK COLONY MUMBAI,C7633620,643.0,1,1
SCHOOL MOSHI PUNE,C3114257,642.1,1,1
DIVA THANE E,C2717640,641.0,1,1
ZION SCHOOL CHENNAI,C7513342,641.0,1,1
1600806 BANGALORE,C4640790,640.0,1,1
SHEOPUR,C3311415,640.0,1,1
BORIVLI (WEST) MUMBAI,C1727390,639.0,1,1
CHICKABALLAPUR,C7441552,638.0,1,1
NAGASANDRA BANGALORE,C7860545,638.0,1,1
AIRTEL BLDG GURGAON,C7111026,637.39,1,1
VPM DIST,C5111323,637.0,1,1
KHAMMAM DT,C2986123,636.84,1,1
DIYUN,C5150124,636.0,1,1
JAMBULKARWADI ROAD PUNE PUNE,C6140127,635.0,1,1
MANDIR THANE,C2424637,635.0,1,1
PRABHADEVI  KHED GULLY MUMBAI,C3666159,635.0,1,1
THANE (M CORP),C7414364,635.0,1,1
RESTURANT JAIPUR,C1939014,633.0,1,1
K R PURAM HOBLI BANGALORE,C1610880,631.0,1,1
KUSHALNAGAR,C8513748,630.0,1,1
OP ROAD VADODARA,C8381177,630.0,1,1
OPP MODERN HIGH SCHOOL PUNE,C7124419,630.0,1,1
THARAMANGALAM BUS STAND SALEM,C8240021,630.0,1,1
TILAK NAGAR CHEMBUR,C3512326,630.0,1,1
H S S ALUVA ERNAKULAM,C8016454,628.96,1,1
KANNAMANGALA BANGALORE,C2332756,627.2,1,1
KARIAPATTI,C3118634,627.0,1,1
VIDHYALAY KOLKATA,C4115646,625.0,1,1
FOUNDATION SCHOOL MUMBAI,C4220673,624.83,1,1
HHI BHUBANESWAR,C7399123,624.0,1,1
JAITALA NAGPUR,C3315318,623.38,1,1
TIRUPATHI URBAN,C8711020,623.0,1,1
COLLEGE HYDERABAD,C6524724,622.63,1,1
NAGA PATTINAM,C3428640,622.0,1,1
NALLASOPARA (EAST),C3626378,621.0,1,1
BALASAUR,C3594556,620.36,1,1
AGILA COMPANY BACK SIDE HOSUR,C5815750,620.0,1,1
BEHIND CHENNAI,C1628237,620.0,1,1
CHARKHI DADRI,C8213883,620.0,1,1
JANU PADA MUMBAI,C4710847,620.0,1,1
KARANJ SURAT,C1414389,620.0,1,1
MARKET BANDRA (W) MUMBAI,C2726056,620.0,1,1
PANTI,C7438630,620.0,1,1
SINGHBUM,C3321343,618.12,1,1
AMALAPURAM,C4519153,618.0,1,1
DENKANNIKOTTAI,C1431051,617.0,1,1
MALKANGIRI,C3773939,617.0,1,1
DOMBIVALI EAST KALYAN THANE,C3416056,615.0,1,1
ROAD KALOOR POST,C2416934,615.0,1,1
TAMBARAM TALUK CHENNAI,C4136690,615.0,1,1
STEEL CTM AMARAIWADI AHMEDABAD,C5295344,612.0,1,1
WILLOUGHBY,C6782571,612.0,1,1
CHAMAPAWAT,C4421451,610.0,1,1
CUMBALLA HILL MUMBAI,C5537623,610.0,1,1
DIST-RAIGAD,C5557416,610.0,1,1
DIVA EAST THANE,C2256662,610.0,1,1
KALYAN E THANE,C3022921,610.0,1,1
KURNOOL DT,C4428686,610.0,1,1
PERAMBAKKAM,C2622912,610.0,1,1
WAKAD PUNE,C6337160,610.0,1,1
FAMILY CHURCH CHAKALA MUMBAI,C2830589,609.52,1,1
CLEAR WATER,C7292074,608.0,1,1
MIRABHAYANDER THANE MIRA ROAD,C2437483,607.19,1,1
24 PGS,C4423220,607.0,1,1
DHARMANAGAR,C7428923,607.0,1,1
400012,C1016441,606.9,1,1
BANSULA,C4834212,606.9,1,1
BATHINDA CANTT,C5610873,606.9,1,1
BORIVALI(E) MUMBAI,C2884067,606.9,1,1
BUDH NAGAR,C2342372,606.9,1,1
CHANGANACHERRY,C7171157,606.9,1,1
CIRCLE UDAIPUR,C4021583,606.9,1,1
FATEHNAGAR,C3532465,606.9,1,1
GHANDHINAGAR,C1127681,606.9,1,1
ISTAGE IST BLOCK BANGALORE,C1729584,606.9,1,1
KOTDWARA PAURI GARHWAL,C4171356,606.9,1,1
KUNDAPURA,C1330221,606.9,1,1
MILES MANALI,C3626386,606.9,1,1
MURLIGANJ,C8126882,606.9,1,1
NURPUR,C1520665,606.9,1,1
PATNI,C1789431,606.9,1,1
RAJASTHAN NEEM KA THANA,C3223764,606.9,1,1
RANGAREEDI P AND T CLY RANGAREDDI,C1419171,606.9,1,1
SBI BANK KOLKATA,C5110266,606.9,1,1
SINGHWARA,C6536557,606.9,1,1
THANE W THANE,C6441749,606.9,1,1
THRUVANNAMALAI,C6956046,606.9,1,1
THURAVOOR,C2572732,606.9,1,1
TIRUCHIRAPALLI DISTRICT,C6325848,606.9,1,1
UDWADA,C8140935,606.9,1,1
VARLADEVI MANDIR BHIWANDI,C2335077,606.9,1,1
VELIM SALCETE,C5421123,606.9,1,1
VIDYAGIRI,C2318251,606.9,1,1
VINAYAGAR KOIL SALEM,C8813968,606.9,1,1
GORAMATI,C4912868,605.0,1,1
KAPPUR PANCHAYATH,C9041179,605.0,1,1
SONAPUR,C8226972,604.9,1,1
PO DAKPATHAR DIST DEHRADUN DEHRADUN,C5917811,604.5,1,1
BUNGLOW TELEPHONE EXCHANGE MUMBAI,C2215235,604.12,1,1
PANCH SHEEL SOC MUMBAI,C5911876,604.12,1,1
MANGATTIDAM,C3729423,604.0,1,1
PETROL BUNK VISAKHAPATNAM,C9010455,604.0,1,1
THANE SHRI ARIHAT COMPOUND THANE,C7213083,604.0,1,1
GOKUL NAGAR MUMBAI,C3825390,602.0,1,1
AMBARNATH EAST THANE,C3328321,600.0,1,1
ANTA,C6916360,600.0,1,1
ARAKUZHA,C6916274,600.0,1,1
B/H SOMANI HOSPITAL JAIPUR,C7427238,600.0,1,1
BADHERI CHANDIGARH,C2729891,600.0,1,1
BAKERY RD HYDERABAD,C4340557,600.0,1,1
BANAHATTI,C8437167,600.0,1,1
BANGARPET,C8521221,600.0,1,1
BOMMANAHALLI BEGUR HOBALI BANGALORE,C3422843,600.0,1,1
BONGAON,C6122772,600.0,1,1
CHOPDA,C7115587,600.0,1,1
CITY DELHI,C4433582,600.0,1,1
DASAJ,C8415935,600.0,1,1
DHE KAHA ANSH,C6116333,600.0,1,1
DIST BHOJPUR,C8942262,600.0,1,1
DOMBIVLI EAST THANE,C7919050,600.0,1,1
EDMONTON AB,C3245874,600.0,1,1
FARRAKHABAD,C2522882,600.0,1,1
GHODBUNDER ROAD THANE WEST THANE,C4618119,600.0,1,1
IMPERIA THANE WEST,C1138541,600.0,1,1
KALYAN EAST KATEMANIVALI THANE,C4812149,600.0,1,1
KHAR W MUMBAI,C7891077,600.0,1,1
KOTRI,C7124328,600.0,1,1
LAKE CITY MALL W THANE,C1024474,600.0,1,1
MOSABANI,C5410842,600.0,1,1
NAGAR PATNA,C6952024,600.0,1,1
NAINA DEVI,C1220642,600.0,1,1
NARIMAN POINT MUMBAI,C5141763,600.0,1,1
PAKARPUR,C3235039,600.0,1,1
PARK -III GREATER NOIDA,C6673975,600.0,1,1
"PARK, THANE W",C2211557,600.0,1,1
RANIKHET,C5921428,600.0,1,1
ROAD EMP ID P11246 BANGALORE,C1510689,600.0,1,1
ROAD WAKAD PUNE,C4634518,600.0,1,1
SANTKABIR NAGAR,C2335589,600.0,1,1
SINGHBHUM KALI MANDIR TATANAGAR,C4078189,600.0,1,1
TEHSIL VASAI DISTT THANE,C3812387,600.0,1,1
TIKRIKILLA,C2278971,600.0,1,1
VARKALA,C8726579,600.0,1,1
VILLAGE SOUTH WEST DELHI DELHI,C7238235,600.0,1,1
WORKS AHMEDABAD,C1130070,600.0,1,1
J V HOSPITAL CHENNAI,C6139217,599.48,1,1
BHAVANAGAR,C6714117,599.47,1,1
BEHIND THE ACRE CLUB CHEMBUR MUMBAI,C7111051,599.0,1,1
CUNCOLIM SALCETE,C4625477,599.0,1,1
HARIPAD,C7333919,599.0,1,1
HOUSE NEW DELHI,C1735465,599.0,1,1
KANCHEEPURAM TK AND DT,C4727781,599.0,1,1
MARKET CHENNAI,C4722281,599.0,1,1
SOHNA ROAD GURGAON,C2410491,599.0,1,1
BORAWAR,C3629121,598.0,1,1
OLD GOA,C5830159,598.0,1,1
TEMPLE STREET BANGALORE,C1716575,598.0,1,1
VASIND E,C3437130,598.0,1,1
MOTA VARACHHA SURAT,C5412854,597.74,1,1
DINAJPUR,C6639973,597.0,1,1
ANGADY,C3030653,595.0,1,1
SAFDARJUNG ENCLAVE NEW DELHI,C3752563,595.0,1,1
STATION MUMBRA THANE,C5542051,595.0,1,1
MUMBAI GIRGAON MUMBAI,C7917575,594.64,1,1
(EAST) DAHISAR MUMBAI,C8789091,594.0,1,1
DHERADUN,C3831369,594.0,1,1
ABUROAD SIROHI,C8174248,593.0,1,1
TALAULIM,C1624622,593.0,1,1
554/4 MODERN COLLEGE RD PUNE,C1732961,592.0,1,1
SHIVAGANGA,C6031336,591.0,1,1
THANE WEST WAGLE I E THANE,C7537413,591.0,1,1
DUNGARAPUR,C8636819,590.0,1,1
G R GAUR MUMBAI,C8023859,590.0,1,1
JAKASANDRA BANGALORE,C3045077,590.0,1,1
KHARSIA,C5426525,590.0,1,1
NERUL NAVI MUMBAI,C3233567,590.0,1,1
SHIVGANJ,C2729022,590.0,1,1
YEDITHA,C5328417,590.0,1,1
PAVRIGARWAL,C4737467,589.5,1,1
GAJRAULA,C1232549,589.04,1,1
MEZHUVELY PANCHAYATH,C7526332,588.51,1,1
AKRUTI TRADE CENTRE MUMBAI,C8611618,588.25,1,1
MOTIHARI,C5040930,588.0,1,1
SHOWROOM 150 FT RING ROAD RAJKOT,C5121823,588.0,1,1
MUNICIPAL CORPORATION THANE,C2728047,587.16,1,1
PAHADA UDAIPUR,C7444735,587.0,1,1
SHIRPUR,C4128940,586.0,1,1
PERUMBAKKAM CHENNAI,C3689315,585.0,1,1
DONGARGAON,C5321768,584.0,1,1
DHANBAD DIST,C8682434,583.5,1,1
VASHI NAKA CHEMBUR FCI MUMBAI,C8729916,582.81,1,1
COLLEGE KEMPAPURA HEBBAL BANGALORE,C3582566,581.0,1,1
VILLAGE ATHAL,C9023217,581.0,1,1
KATEMANIVALI KALYAN THANE KALYAN,C4332283,580.0,1,1
MUMBAI VILE PARLE EAST,C6239077,580.0,1,1
NAGAR PADA NO 4 THANE WEST THANE,C3337884,580.0,1,1
SURYA BHAWAN BHOPAL,C4836265,580.0,1,1
TATADOCOMO TOWER SAFIDON,C7725745,580.0,1,1
BANK PATASPUR BRANCH PURBOMEDINIPUR,C5330311,578.46,1,1
UDYAN MUMBAI,C3626666,578.4,1,1
OPP SBI NELLORE,C6127983,578.0,1,1
HADAPSAR POST OFFICE PUNE,C7114017,576.15,1,1
NEAR GUEST HOUSE ASWAPURAM,C5683812,576.05,1,1
BESIDE HYDERABAD,C6537658,576.0,1,1
GODOWN TRICHY DIST,C3432115,576.0,1,1
NATNAVL,C9040544,576.0,1,1
MUNNAR PANCHAYATH,C5234573,575.0,1,1
SAKINAKA NR GULSHAN HOTEL MUMBAI,C2735815,575.0,1,1
NEW LINK ROAD ANDHERI WEST MUMBAI,C2233969,574.0,1,1
RD ABOVE SUZUKI SHOWROOM BANGALORE,C6171192,573.0,1,1
DISTT UDHAM SINGH NAGAR RUDRAPUR,C6511112,570.0,1,1
FLOOR ROOM NO 1 NAVI MUMBAI,C4632653,570.0,1,1
KALYAN THANE THANE,C8026741,570.0,1,1
MEHERPUR SILCHAR,C6021618,570.0,1,1
SIKANDRABAD,C1969456,570.0,1,1
KATHOLI,C3918642,569.65,1,1
ACADEMY SAMASTIPUR,C5314885,569.0,1,1
GOVT SCHOOL SHIMLA,C5841384,568.0,1,1
MADHYA PRADESH,C6614033,567.0,1,1
DELOITTE DRIVE HYDERABAD,C3632755,566.27,1,1
CHICKMAGALORE,C9015948,566.0,1,1
VELAHANKA BANGALORE,C3936922,566.0,1,1
THISUNG GUMPA MANGAN,C5422171,564.0,1,1
GAR ALI JORHAT,C2112760,563.0,1,1
DGL,C7528418,562.5,1,1
KHED RAJGURUNAGAR,C5413540,560.48,1,1
OPP ROSE GEMS SURAT,C8725540,560.0,1,1
SCHOOL KANDIVALI E MUMBAI,C2046678,560.0,1,1
WEST SO MUMBAI,C3028329,560.0,1,1
KALYAN (WEST) THANE,C1633956,559.25,1,1
BOLARUM HYDERABAD,C2834837,559.1,1,1
VILLAGE KANDIVALI E MUMBAI,C2649659,559.0,1,1
AMRITSAR- 1,C2420560,557.0,1,1
BHANDARKAR MARG LOWER PAREL MUMBAI,C3968164,555.0,1,1
D MART KANJURMARG (W) MUMBAI,C8114325,555.0,1,1
ADITYAPUR,C4640720,554.39,1,1
GOPALPURI TALUKA -ANJAR GANDHIDHAM,C6242369,554.01,1,1
KESHIYA,C3625812,554.0,1,1
OFFICE KALYAN WEST KALYAN,C4463655,553.0,1,1
GOLDSMITH SCHOOL SOUTH 24 PARGANAS,C4841122,552.0,1,1
RETAIL INDIA LTD BANGALORE,C5725475,552.0,1,1
BRIGADE ALTAMONT BANGALORE,C2626022,551.1,1,1
GHATKESAR,C6535358,551.0,1,1
GUDIYATTAM,C5612044,551.0,1,1
RD PUNE,C8625511,551.0,1,1
AMBERNATH WEST,C3733355,550.0,1,1
ARUMBAKKAM,C6141636,550.0,1,1
BALANAGAR RANGAREDDY,C4017667,550.0,1,1
BHADRA HANUMANGARH,C4631374,550.0,1,1
BIRIYANI POINT BANGALORE,C5314458,550.0,1,1
BURLI,C4353662,550.0,1,1
CHOWKY MUMBAI,C8638154,550.0,1,1
COLA MUMBAI,C5658175,550.0,1,1
KHARAR ROAD MOHALI MOHALI,C3137018,550.0,1,1
KHATIMA UDHAM SINGH NAGAR,C4819792,550.0,1,1
LTD ANDHERI WEST MUMBAI,C5712214,550.0,1,1
NABARANGPUR,C2927162,550.0,1,1
NR BIG BAZAR NASHIK,C3762476,550.0,1,1
NR BUDHA MANDIR MUMBAI,C6945340,550.0,1,1
NR SANT NIRANKARI  BHAVAN MUMBAI,C2218187,550.0,1,1
OXFORD COLLEGE OF ENGG BANGALORE,C3540314,550.0,1,1
PATTUKOTTAI,C8631848,550.0,1,1
RAJIYAWAS,C6934261,550.0,1,1
SARAHAN,C7727223,550.0,1,1
SHOWROOM WAKAD PUNE,C2333926,550.0,1,1
SRIKALAHASTI,C7298184,550.0,1,1
SRK NAGAR POST BANGALORE,C8629334,550.0,1,1
TALUKA-ANJAR  GANDHIDHAM,C1015042,550.0,1,1
TAMLUK TAMLUK,C2112330,550.0,1,1
TUMKUR DISTRICT,C3027674,550.0,1,1
VERNA CITY,C8617038,550.0,1,1
"WORLI, MUMBAI",C8629113,550.0,1,1
SANDESAR,C3627560,549.6,1,1
MASJID BUNDER (W) MUMBAI,C8318137,548.0,1,1
MUMBAI PAREL MUMBAI,C2112877,547.0,1,1
RAYA SOUTH WEST DELHI NEW DELHI,C5312316,547.0,1,1
NIRMAL NAGAR BANDRA (E) S O MUMBAI,C1625889,545.0,1,1
TELEPHONE EXCHANGE SION E MUMBAI,C1139680,544.0,1,1
POONAM CHAMBERS WORLI MUMBAI,C3330621,543.0,1,1
ROSHANBAGH,C1821148,543.0,1,1
TO J P PARK BANGALORE,C8229634,543.0,1,1
LOWERPAREL W MUMBAI,C5023763,542.0,1,1
PAYAL,C4216443,540.51,1,1
FLYOVER KHARADI BYPASS PUNE,C2531182,540.0,1,1
KHAR (WEST) MUMBAI,C1117980,540.0,1,1
KUKATPALLY HYDEABAD,C3623324,540.0,1,1
MANAVADAR,C5618630,540.0,1,1
RAGHUNATHAPUR,C4531741,540.0,1,1
STAGE NEAR VIJAYA BANK BANGALORE,C5917138,540.0,1,1
VADAR PADA KANDIVALI EAST MUMBAI,C3336519,540.0,1,1
3RD STAGE BANGALORE,C8824052,539.52,1,1
MANTAPA BANGALORE,C7036279,539.52,1,1
HUGLY,C8132351,539.0,1,1
VATAKARA,C2318777,539.0,1,1
MATUNGA (E) MUMBAI,C5699060,537.2,1,1
NO 54 VIJAYNAGAR A B ROAD INDORE,C4634146,534.46,1,1
BAGDOGRA,C8227088,533.0,1,1
C P NEW DELHI,C6839489,533.0,1,1
NAGAR ANDHERI (W) MUMBAI,C4839418,533.0,1,1
DHIGI PUNE,C8216387,532.0,1,1
12 DWARKA NEW DELHI,C7821759,530.0,1,1
BEWAR,C6323676,530.0,1,1
HINGANGHAT DIST WARDHA,C4728166,530.0,1,1
KALNA,C4160612,530.0,1,1
MADITAKKAM KANCHEEPURAM,C4127642,530.0,1,1
NAGAR KANPUR,C7239518,530.0,1,1
SAMTRA,C7941620,530.0,1,1
SOHANA,C2336684,530.0,1,1
TAGORE NAGAR MUMBAI,C6621121,530.0,1,1
TIRUCHANUR,C1313663,530.0,1,1
FAIDABAD,C4826256,529.9,1,1
CHAK DANAPUR CANTT PATNA,C4079519,529.0,1,1
RD BHAYANDAR (E) THANE,C3922414,527.3,1,1
KANDIVLI W MUMBAI,C6710463,526.97,1,1
SIKANDRI SARAI BHOPAL,C7837077,526.0,1,1
KANDIKUPPA EAST GODAVARI,C5223125,525.0,1,1
MALAD (W) KHARODI MUMBAI,C6436337,525.0,1,1
OPP CRPF BANGALORE,C2069868,525.0,1,1
GUJARAT PALANPUR,C1420220,524.0,1,1
WARD NO 75 NAGPUR,C7624915,524.0,1,1
KARNAVATI PARK AHMEDABAD,C2134859,523.0,1,1
PARK PHASE-1 HINJEWADI PUNE,C5444870,522.65,1,1
MOHINDERGARH,C1624137,522.22,1,1
BAHADORGARH,C7127338,522.0,1,1
HOSHANGABAD PIPARIYA,C8429933,522.0,1,1
THANE(WEST),C7936331,522.0,1,1
CO OP HOU SOCIETY KURLA EAST MUMBAI,C6823987,520.0,1,1
MUDICHUR CHENNAI,C1521119,520.0,1,1
PATTI,C2711466,520.0,1,1
STN WOC RD RAJAJINAGAR BANGALORE,C8128631,520.0,1,1
SUBHASH NAGAR II,C8318978,520.0,1,1
THOOTHUKUDI DISTRICT,C3924933,520.0,1,1
UP HANDLOOMS HYDERABAD,C2030020,517.0,1,1
BUNGLOW ROAD BODAKDEV AHMEDABAD,C3437236,516.0,1,1
SITE DELHI,C7814819,516.0,1,1
MARINE LINE E,C1726918,515.48,1,1
CHOWK SHIMPOLI MUMBAI,C3837258,515.0,1,1
WADGAONIHERI PUNE,C4231538,514.0,1,1
BHAWANI CHAWK THANE,C5717849,510.0,1,1
CHOMU,C1535241,510.0,1,1
KADUR,C1413736,510.0,1,1
POST KANDRA JAMSHEDPUR,C6167956,510.0,1,1
SADESATRANALI HADAPSAR PUNE,C2769637,510.0,1,1
SATPURA,C4223248,510.0,1,1
SAUDI ARABIA SAUDI ARABIA,C1120837,510.0,1,1
ZIRAKHPUR,C1025361,510.0,1,1
SARDAR CHOWK SURAT,C5337049,509.04,1,1
AMBAD NASHIK,C2294129,509.0,1,1
DAHISAR MUMBAI,C1629815,509.0,1,1
PILLAR-335 NEW DELHI,C5041743,508.63,1,1
ROOP NAGAR,C2340279,508.0,1,1
SULEMAN NAGAR,C8738444,507.5,1,1
VIEW NURSING HOME SILCHAR,C9034035,507.2,1,1
ASHOK NAGAR DHANSAR,C4132180,507.0,1,1
BEGU ROAD SIRSA,C2824912,507.0,1,1
ROAD KALOOR POST KOCHI,C7740275,506.73,1,1
NAMAKKAL (TK) (DT),C4420948,506.41,1,1
APTS BANGALORE,C1624855,506.0,1,1
H A L II STAGE BANGALORE,C7912225,505.0,1,1
MALVANI MUMBAI,C8517354,505.0,1,1
NEAR SIVAGANGAI DIST,C2722711,505.0,1,1
KURLA ROAD SAKINAKA MUMBAI,C3621330,504.78,1,1
RAJAWADI MUMBAI,C3935411,504.59,1,1
OFFICE VAPI,C3926849,504.31,1,1
TALAB DHANBAD,C5437730,504.31,1,1
WADALA E MUMBAI,C6913759,504.31,1,1
YELLADGUNDI,C4932870,504.31,1,1
WELL SHAHWADI NAROL AHMEDABAD,C7127347,504.3,1,1
GANGNAPUR,C1299083,504.0,1,1
KOPAR KHAIRANE,C4027168,504.0,1,1
CHUTNEYS HOTEL VISAKHAPATNAM,C1623767,503.56,1,1
BANGARUPALEM,C8326678,502.0,1,1
SILIGURU,C2417150,502.0,1,1
THALAYOLAPARAMBU,C5475122,501.0,1,1
1601203 BANGALORE,C2045827,500.0,1,1
9A MALLESHWARAM BANGALORE,C7573662,500.0,1,1
ADYAR,C1227328,500.0,1,1
AIROLI TEHSIL THANE THANE,C7442916,500.0,1,1
AKURDI PUNE,C2310284,500.0,1,1
ALLAHABAD ALLAHABAD,C6819485,500.0,1,1
ANCHOR POWER GYM CHENNAI,C6131088,500.0,1,1
ATM BANGALORE,C7236333,500.0,1,1
AUL,C4011517,500.0,1,1
BADGAM,C3915729,500.0,1,1
BARAMATI BARAMATI,C4441919,500.0,1,1
BARODA VADODARA,C3281080,500.0,1,1
BASSI PATHANA,C6027313,500.0,1,1
BAZAR HYDERABAD,C4736069,500.0,1,1
BDA COMPLEX BANGALORE,C4139375,500.0,1,1
BEGUSRAI,C3178991,500.0,1,1
BENAULIM SALCETE,C1240579,500.0,1,1
BHD SPLENDER HALL NASHIK,C7615435,500.0,1,1
BHUNNA,C3369815,500.0,1,1
BIZPUR,C7234971,500.0,1,1
BUVAPADA AMBERNATH W,C4435371,500.0,1,1
CENTER BANGALORE,C7039571,500.0,1,1
CHALA VAPI,C7341414,500.0,1,1
CHANDAN HOSPITAL MUMBAI,C7530240,500.0,1,1
CHANDAPURA BANGALORE,C8917620,500.0,1,1
CHHAPRA,C2054629,500.0,1,1
CHOPAL NEW DELHI,C8442845,500.0,1,1
CONNAUGHT PLACE NEW DELHI,C5239687,500.0,1,1
COURT BANGALORE RURAL,C5935545,500.0,1,1
CROSS BANGALORE,C4815883,500.0,1,1
CUTTAK,C5317976,500.0,1,1
DESAI RD MUMBAI,C7321335,500.0,1,1
DEVBHUMI DWARKA,C5638124,500.0,1,1
DILSUKHNAGAR HYDERABAD,C7518651,500.0,1,1
DISTT-THANE THANE,C3910046,500.0,1,1
DIVA E,C4790034,500.0,1,1
ELPHINSTONE RD MUMBAI,C5628040,500.0,1,1
EXTENSION MUMBAI,C3241250,500.0,1,1
FOUNDATION BHOSARI PUNE,C7752374,500.0,1,1
FRESH HYDERABAD,C5528950,500.0,1,1
G.B. NAGAR,C5035418,500.0,1,1
GARDENS NAVI MUMBAI,C3133568,500.0,1,1
GAYESHPUR,C1715467,500.0,1,1
GAYZING,C3126162,500.0,1,1
GHARAUNDA,C1739927,500.0,1,1
GHATKOPAR W,C1628847,500.0,1,1
GHAZIABAD GHAZIBAD,C8738920,500.0,1,1
GREATER KAILASH I,C6536626,500.0,1,1
GREATOR NOIDA,C1228882,500.0,1,1
GURGAON-1 TEH GURGAON GURGAON,C2230634,500.0,1,1
HAJARIBAG HAJARIBAG,C5441249,500.0,1,1
"HANAMKONDA,WARANGAL",C7089834,500.0,1,1
HARI NAGAR BUS STAND DELHI,C8327277,500.0,1,1
HE NR POCHAMMA TEMPLE MEDAK,C8218360,500.0,1,1
HOHIARPUR,C4179016,500.0,1,1
HOSAKEREHALLI POST BANGALORE,C6822347,500.0,1,1
HOSPITAL MIRAROAD EAST THANE,C2615683,500.0,1,1
HOSPITAL RANCHI,C6317378,500.0,1,1
HOSPITAL SURATHKAL IDDYA SURATHKAL,C8290262,500.0,1,1
JAGDALPUR,C8422532,500.0,1,1
JEWELLER SURAT,C6160821,500.0,1,1
KARORA,C2365660,500.0,1,1
KAYLA,C6526688,500.0,1,1
KID ZEE SCHOOL SILHAR,C1920931,500.0,1,1
KUTCH GANDHIDHAM,C5436057,500.0,1,1
KUTTANAD,C5340360,500.0,1,1
LAKKAVARAM,C8932883,500.0,1,1
LAWNS NASHIK,C7210092,500.0,1,1
LLI OUTER RING RD BANGALORE,C1130575,500.0,1,1
M N RD SECUNDERABAD,C6112726,500.0,1,1
MANDIR NEEMRANA,C5240780,500.0,1,1
MANDIR SAMALKHA,C5317514,500.0,1,1
MARG ELPHINSTONE MUMBAI,C6075516,500.0,1,1
MARKET KIRIT NAGAR NEW DELHI,C5511475,500.0,1,1
MAUR MANDI,C3622660,500.0,1,1
MIRA ROAD-E THANE,C3816824,500.0,1,1
MOBARA,C8738570,500.0,1,1
MORIA,C4419048,500.0,1,1
MUNDI KHARAR,C5022657,500.0,1,1
NAGAR RUDRAPUR,C4723842,500.0,1,1
NALBARI,C4513727,500.0,1,1
NEHRU GARDEN COLONY KAITHAL,C8187492,500.0,1,1
NEXT TO ASHOK AUTO GARAGE MUMBAI,C7119016,500.0,1,1
NIDIGONDA,C2418085,500.0,1,1
OFFICE KHORDHA,C2032976,500.0,1,1
PANVEL JCI KAMOTHE RAIGARH,C6117285,500.0,1,1
PARK MUMBAI,C3016287,500.0,1,1
PARK RAJKOT,C5620672,500.0,1,1
PONDA SOUTH,C1231137,500.0,1,1
POYIL,C7031021,500.0,1,1
PUNE CITY NIBM PUNE CITY PUNE,C8220016,500.0,1,1
RAJENDRA NAGAR HYDERABAD,C8614123,500.0,1,1
RAJKOT HIGHWAY AHMEDABAD,C2333724,500.0,1,1
RAMANATHAPURAM (DT),C1318425,500.0,1,1
REVDER,C7511149,500.0,1,1
RI BHOI,C4415472,500.0,1,1
ROADSHYDERABAD,C7931044,500.0,1,1
RUDARPUR,C4035363,500.0,1,1
SAFEDPOOL ANDHERI (E) MUMBAI,C1629891,500.0,1,1
